DATA:,NODE #95,
,,
FROM:,01-05-2019 05:52,
TO:,04-09-2019 05:52,
,,
SENSOR:,Soil moisture,%
VALUE, TIMESTAMP,
3.9,28-08-2019 04:42,
3.9,28-08-2019 07:40,
3.9,28-08-2019 10:39,
3.9,28-08-2019 13:38,
3.9,28-08-2019 16:36,
3.9,28-08-2019 19:35,
3.9,28-08-2019 22:34,
3.9,29-08-2019 01:32,
3.9,29-08-2019 07:29,
3.9,29-08-2019 10:28,
3.9,29-08-2019 13:27,
3.9,29-08-2019 16:25,
3.9,29-08-2019 22:22,
3.9,30-08-2019 01:21,
3.9,30-08-2019 04:19,
3.9,30-08-2019 07:18,
3.9,30-08-2019 10:17,
3.9,30-08-2019 13:15,
3.9,30-08-2019 16:14,
3.9,30-08-2019 19:13,
3.9,30-08-2019 22:11,
3.9,31-08-2019 01:10,
3.9,31-08-2019 04:08,
3.9,31-08-2019 07:07,
3.9,31-08-2019 10:06,
3.9,31-08-2019 13:07,
3.9,31-08-2019 16:03,
3.9,31-08-2019 19:01,
3.9,31-08-2019 22:00,
3.9,01-09-2019 00:59,
3.9,01-09-2019 03:57,
3.9,01-09-2019 06:56,
3.9,01-09-2019 06:58,
3.9,01-09-2019 09:55,
3.9,01-09-2019 12:53,
3.9,01-09-2019 18:51,
3.9,02-09-2019 00:48,
3.9,02-09-2019 03:47,
3.9,02-09-2019 06:45,
3.9,02-09-2019 12:42,
3.9,02-09-2019 15:41,
3.1,03-09-2019 07:10,
